0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
2007-04-30,36.44974238,19.05036406,475.1287567,30.44196652,475.1287567,26.93265187,70.65657391,79.47777561,15.68035192,19.30732293,29.91038667,25.27043594,18.00392975,12.82569098,24.38367991,48.98436473,37.22869336,59.29363037,32.24627503,53.22524749,40.35683096,6.33717694,12.82569098,79.47777561,27.58731972,53.71120847,46.31908783,19.44407663,21.41293683,30.44196652,19.05036406,11.50423627,16.88081504,46.31908783,36.26960968
2007-05-31,39.51957275,19.34237961,487.6707116,30.84228969,487.6707116,27.29520944,76.70737402,83.21241325,17.00875383,20.27737207,28.8125209,25.7640527,18.19571595,15.57473262,29.85965144,50.64460042,37.15252561,62.39848969,33.70593049,51.16896113,40.14768807,6.573638767,15.57473262,83.21241325,31.29482802,58.11934401,45.93222545,18.17871408,24.41344003,30.84228969,19.34237961,11.66543877,17.72518981,45.93222545,35.38243937
2007-06-30,41.77045413,19.22056858,459.03158,29.7109416,459.03158,26.59940471,73.32916876,82.15859751,16.63210761,21.11362134,26.62885996,26.43334728,15.76242851,15.68384095,28.92148777,48.33408722,37.55058838,62.93116887,31.05516201,45.9133481,37.52952898,7.424901341,15.68384095,82.15859751,30.03258878,57.91225039,44.73437225,16.09764917,23.08985357,29.7109416,19.22056858,10.72259031,16.48719911,44.73437225,34.05618537
2007-07-31,40.93331304,19.14708142,416.788861,28.71883634,416.788861,25.54057143,78.87308575,86.37386047,17.1576852,19.17378206,25.77900272,26.76479991,14.01044856,16.93299642,26.62551909,48.90798463,35.86467545,63.86898433,29.87014545,42.24679278,34.3528423,6.707633801,16.93299642,86.37386047,31.3557637,58.5253811,43.92128401,15.15727492,24.13606432,28.71883634,19.14708142,10.15564875,15.15893825,43.92128401,36.40158063
2007-08-31,40.91166284,19.76069926,424.3593008,29.240997,424.3593008,27.88039067,73.99221813,91.41120514,18.39521539,19.67320475,27.45451499,26.8407578,15.23613527,17.79661009,26.11308773,50.704209,34.22698207,64.58841443,30.7911094,45.69622017,34.7509325,6.15588954,17.79661009,91.41120514,30.19132576,56.27497621,45.15862747,17.20664726,23.7169961,29.240997,19.76069926,10.10463067,16.20524046,45.15862747,36.84624664
2007-09-30,46.44045008,21.2451124,422.4583739,29.92850854,422.4583739,27.17842134,80.33550136,92.28074356,18.58952619,19.45048923,27.66965703,28.78188688,14.75678255,19.72303401,27.6297692,54.90362069,34.24267172,69.73409122,31.5398135,50.4848841,35.76567222,6.69186968,19.72303401,92.28074356,33.51682305,58.25057918,48.01621338,18.76214627,25.07613627,29.92850854,21.2451124,9.986265697,15.93776265,48.01621338,39.09122388
2007-10-31,50.04233892,22.83100996,379.2801771,30.1373728,379.2801771,25.949975,75.43839489,90.96468542,19.295174,20.43067627,28.14177429,28.61503536,14.59134157,24.41122246,28.65219665,55.24836087,35.4664648,69.30465699,32.29510218,47.01836502,36.98335988,6.991387993,24.41122246,90.96468542,34.40711366,55.67030909,47.62886797,19.25424959,26.33791824,30.1373728,22.83100996,10.44103637,16.05519193,47.62886797,44.48341819
2007-11-30,50.56414173,23.08061177,305.6594837,28.84937651,305.6594837,24.99379381,71.06488574,82.69134391,19.10102752,20.18542641,29.31701162,26.61976929,13.54032244,23.41780972,27.20246621,57.84140656,37.57672338,67.44216833,31.93699117,44.1147239,35.89746548,5.919427714,23.41780972,82.69134391,32.0330483,53.6482405,49.8143266,19.18404965,24.70287491,28.84937651,23.08061177,11.22610182,15.69342605,49.8143266,43.42595383
2007-12-31,55.98896054,22.80929379,270.2286847,28.392466,270.2286847,23.26742631,67.16376601,84.98701537,18.87615599,18.06674007,29.55905094,25.99036968,12.20042671,25.45604077,29.61613763,57.16180436,37.45654609,70.8687388,28.93523569,42.81996605,34.34731189,5.304626966,25.45604077,84.98701537,33.17052339,54.14070001,49.04953623,19.94682352,24.97728778,28.392466,22.80929379,10.77328427,15.01311339,49.04953623,42.76071799
2008-01-31,49.3057738,21.92843952,261.5086694,26.24631925,261.5086694,26.26544844,63.87699585,84.20868841,16.34836648,15.86841818,26.36413202,24.79146134,14.27270136,17.3956466,22.90554713,51.24981274,39.98622235,65.35445653,28.05980659,40.78819219,37.63421059,5.233688418,17.3956466,84.20868841,29.02311424,53.27449266,46.43159996,17.41762595,22.42618565,26.24631925,21.92843952,10.05632314,15.42922696,46.43159996,47.50704384
2008-02-29,56.26530559,21.72773855,220.1054509,28.50680988,220.1054509,22.75972014,63.89574596,89.8611161,17.86279659,15.58579214,25.08248142,23.44878156,13.97261829,16.06681249,25.99120349,52.38702387,39.07995204,66.09716985,26.2036336,39.90563678,32.27490845,5.146985749,16.06681249,89.8611161,33.58898196,54.28009655,45.8631448,16.99672051,20.97654038,28.50680988,21.72773855,9.341221554,14.92434823,45.8631448,44.80986974
2008-03-31,53.38725427,22.76870224,198.8468477,27.60085449,198.8468477,22.65849662,57.39735025,90.87132362,17.10303941,14.68276748,24.35251925,26.18706716,15.32924387,18.44175005,22.29493753,54.66539604,41.71112036,64.2512197,25.94782817,43.54320199,34.10104103,4.508538818,18.44175005,90.87132362,34.49228879,58.75278251,48.01714337,19.69359563,21.05162161,27.60085449,22.76870224,9.080329126,14.02004526,48.01714337,39.74675946
2008-04-30,60.71277064,22.02059308,234.5872942,28.52440125,234.5872942,23.16461424,65.49333256,95.25941255,17.36149533,15.36137104,25.51800506,23.13745193,16.0198006,22.35499945,22.28026981,51.88669793,45.90756945,70.70065047,26.89526751,48.12209645,38.14361215,6.51058228,22.35499945,95.25941255,40.26292851,61.72837239,49.66040001,20.79447986,22.58522595,28.52440125,22.02059308,9.684835971,13.47076494,49.66040001,38.79038048
2008-05-31,67.07517131,21.41836521,205.7119752,29.55349621,205.7119752,21.68974296,64.18252352,102.5607716,17.62744272,15.93471306,25.69109855,21.7364686,15.67760549,24.25700573,25.23864834,51.71255608,45.90653924,67.73021266,29.51740597,45.1764298,34.42130792,5.359801392,24.25700573,102.5607716,42.68368447,62.30132748,49.74874601,20.20933798,22.57935661,29.55349621,21.41836521,10.9039772,13.1767017,49.74874601,41.70338802
2008-06-30,65.7911603,19.57266182,157.5026361,27.44253219,157.5026361,18.68449021,50.96140444,93.92357453,16.58772166,14.35452651,24.31634485,19.09473008,14.18208613,21.51837372,25.47438586,48.45335216,44.68215284,67.24947771,28.66119349,40.16890555,27.46500174,3.791271279,21.51837372,93.92357453,46.62871829,55.65203285,47.95975904,18.76412846,20.77746878,27.44253219,19.57266182,10.3311,11.89033981,47.95975904,45.86347012
2008-07-31,57.715526,19.39192158,178.6470831,26.6948991,178.6470831,23.81387448,47.38666198,101.4117866,16.80909139,14.98938366,24.69580175,20.23941228,16.42460189,20.42729039,24.29569826,50.71638811,46.60618861,61.37382835,27.67520521,40.4270954,32.88742483,3.783389218,20.42729039,101.4117866,39.38004812,52.71676364,51.03830745,21.27702337,20.22219853,26.6948991,19.39192158,10.15086897,12.70707752,51.03830745,42.17047598
2008-08-31,58.10356645,19.60655062,181.5146125,28.45403578,181.5146125,24.08100471,51.14826701,96.83267538,17.60452161,15.14552307,25.80300461,20.10348127,15.93585101,21.78696785,22.25482397,52.17936084,47.15667189,61.3657915,28.47209984,42.61529209,31.15522967,3.515399149,21.78696785,96.83267538,38.68492038,53.63430224,52.83744963,21.65025383,20.8637959,28.45403578,19.60655062,10.33848401,13.22075776,52.83744963,39.65572282
2008-09-30,51.80956191,20.05127995,196.0434282,26.99395234,196.0434282,29.85662724,44.74303101,93.03827908,17.37972796,14.79775802,27.10261804,18.47150683,16.81688878,14.60689415,19.68714959,54.63881338,47.81129304,59.56339667,27.42514171,45.8611236,37.80070735,4.098671653,14.60689415,93.03827908,28.51626243,45.19446365,51.97470553,23.98742922,19.06375884,26.99395234,20.05127995,9.485624179,12.75723564,51.97470553,34.16340153
2008-10-31,40.84461418,16.70687206,132.0649316,22.78961568,132.0649316,27.08814702,40.89676871,73.95493165,14.38788898,14.80231541,27.32973495,14.13251366,12.9660606,13.82681455,14.3691009,43.70645083,44.55415369,56.84829978,24.13029667,27.13570156,33.64379782,1.726171331,13.82681455,73.95493165,17.42318103,29.25406098,46.01802017,17.88447252,17.9184967,22.78961568,16.70687206,7.499958171,12.25220408,46.01802017,23.21630537
2008-11-30,39.81504162,17.92120186,80.20646759,19.807879,80.20646759,23.22982179,33.52734359,65.29158068,13.26031147,14.91036151,25.83507798,12.43748127,9.92796037,11.9093866,13.05220427,43.46879078,44.61003598,61.80568028,25.42225873,25.05901351,25.82212458,2.120274374,11.9093866,65.29158068,15.49509783,31.39067957,44.29389225,12.58405884,19.71819741,19.807879,17.92120186,8.551976838,11.58063011,44.29389225,29.65940303
2008-12-31,44.39302424,17.30942625,64.91983082,20.2635008,64.91983082,23.70422798,33.55880251,67.339944,13.67126738,16.97415064,24.90120291,11.96064971,9.636816743,10.96866458,13.64050072,42.31914669,44.94772877,61.55892023,24.758783,32.8631264,25.71609565,1.804991939,10.96866458,67.339944,16.10094098,34.20887183,45.23905041,16.90659478,20.47310543,20.2635008,17.30942625,8.346941044,12.4828338,45.23905041,35.99560209
2009-01-31,40.36738577,16.33440887,34.43462539,18.46845291,34.43462539,15.19707968,33.27567223,73.33300698,13.0911144,15.63082001,26.06534854,8.955721047,8.197234256,11.5829612,13.5756884,38.811224,37.77982483,58.975651,23.94667826,24.84086428,21.05833582,1.473945383,11.5829612,73.33300698,15.27729548,23.87724219,43.62093963,14.20957588,18.29940956,18.46845291,16.33440887,8.849609443,10.27666385,43.62093963,35.18194229
2009-02-28,38.38416682,15.61939612,14.54984171,14.97659358,14.54984171,9.918916252,24.97415468,74.02002877,10.93626046,13.44060702,23.50847802,6.476644994,5.527717218,11.47757977,11.70452901,37.19634329,39.47959623,52.62008632,18.58123411,19.45629246,18.86252346,1.576412174,11.47757977,74.02002877,14.52450121,19.04761525,38.12455003,11.3454751,17.47847856,14.97659358,15.61939612,6.924255184,8.867226989,38.12455003,36.81810602
2009-03-31,41.44213842,16.97883145,24.54073302,16.21794511,24.54073302,11.67317086,28.26273611,77.92894261,12.11557669,16.00315621,25.71584685,7.69434558,6.016895733,13.50938513,13.22355254,40.13221408,42.01252934,52.77507921,19.63016495,19.16062604,21.94161372,2.072982009,13.50938513,77.92894261,13.77645823,21.64044381,40.10702663,11.08465958,18.50157913,16.21794511,16.97883145,6.998060229,9.810855531,40.10702663,39.68837107
2009-04-30,41.91874163,16.63114207,29.58467815,19.55798447,29.58467815,16.40310035,31.81345085,83.01213919,13.59695724,14.21515021,25.60075733,9.627445261,7.306174523,16.17090877,14.93874136,38.79135534,40.64167905,51.66688005,20.95537826,27.00660314,27.2896499,4.713472401,16.17090877,83.01213919,18.00646318,27.89175436,39.92402879,13.63071584,18.85689975,19.55798447,16.63114207,7.138960771,9.623570477,39.92402879,35.68051948
2009-05-31,49.97631464,18.99156665,36.08360745,21.62988054,36.08360745,20.94244214,35.96482934,85.93073599,12.98097502,14.74821834,24.84538545,10.25912744,7.980925497,17.45347787,16.16444138,40.57656843,40.3279321,54.06964575,21.437274,26.05250232,30.51479034,4.532185001,17.45347787,85.93073599,20.50050297,27.79768436,42.43377922,14.74217416,18.18565875,21.62988054,18.99156665,6.916669903,11.067627,42.43377922,43.3326786
2009-06-30,49.24489973,18.69603863,28.80868659,20.83505834,28.80868659,19.92406456,34.08038455,84.42686726,14.63719313,15.03696358,26.21867804,8.994173561,7.49481458,18.30424014,15.27712104,43.20038062,39.27392503,54.50625717,23.05864088,25.52604142,28.20757449,4.784410949,18.30424014,84.42686726,18.50677765,25.90060607,43.69540717,13.44755361,19.09929233,20.83505834,18.69603863,7.572796692,10.92919059,43.69540717,36.3172039
2009-07-31,53.38293795,19.41676527,30.74866549,22.43363332,30.74866549,20.08831901,34.40916002,95.35012886,16.39820085,16.34222111,27.57795745,10.28344076,7.726755895,20.99789227,16.35204625,44.60737992,40.44144056,54.88049552,24.8312739,23.45675763,32.00929177,6.305648697,20.99789227,95.35012886,19.74950329,34.96415624,46.8417842,16.34775748,20.25215557,22.43363332,19.41676527,8.235758135,11.60680041,46.8417842,36.74373333
2009-08-31,54.69992661,18.99991256,48.49947238,23.25524728,48.49947238,22.64174292,40.20988178,95.89438331,17.00035187,16.63538883,28.58171849,10.66715124,9.456957694,21.61732945,15.77898485,44.54449727,41.46661826,54.24607417,25.06186031,24.89203054,35.99285434,5.990366262,21.61732945,95.89438331,21.27832406,35.95610348,46.8689115,18.38836611,19.60171215,23.25524728,18.99991256,8.605460857,12.29050725,46.8689115,35.71295387
2009-09-30,58.92374744,21.08707129,46.94748926,24.52339057,46.94748926,23.18474984,43.83662369,97.1616026,17.91026013,17.1615873,29.11509219,12.6766886,11.638195,23.82005834,16.30546215,46.47691821,40.01565343,53.82246058,25.70101742,27.48881465,36.29100039,5.682965888,23.82005834,97.1616026,24.33859757,40.73332138,47.21786931,18.55623743,19.11545834,24.52339057,21.08707129,8.62628052,12.18011347,47.21786931,39.20176605
2009-10-31,57.02976985,20.93392496,39.6725684,24.44301529,39.6725684,22.64174292,38.69604085,97.97392266,18.00510371,16.61290423,28.93018931,11.00910959,10.75600347,24.22487725,16.34124216,47.97438455,40.49659121,56.22293761,27.04677359,24.89203054,34.63454439,5.51744261,24.22487725,97.97392266,26.21424908,44.00570567,45.79101959,19.10504751,18.9881452,24.44301529,20.93392496,8.744258612,12.53337356,45.79101959,38.70306116
2009-11-30,60.72001985,22.62251771,39.86656629,26.98823245,39.86656629,23.11257469,42.79872763,103.0937631,18.61210257,19.28773422,30.94630195,12.36787768,11.19731376,25.69122128,16.78726495,49.29754264,44.46636575,59.22965191,29.33602187,25.17146935,35.23154875,7.007152114,25.69122128,103.0937631,26.34886522,46.66714773,49.11322814,20.53633994,20.18813951,26.98823245,22.62251771,9.349773577,13.49874421,49.11322814,47.76880351
2009-12-31,61.40320873,22.543418,32.10665071,29.123199,32.10665071,22.24708955,44.20330331,106.8062809,19.57241656,19.48244184,32.76370304,11.75657332,12.29684958,27.08199911,16.06678147,48.51303725,43.78928308,53.80138489,32.27902158,26.36724575,34.51016848,7.882060871,27.08199911,106.8062809,27.08680321,45.54822314,50.34027729,20.03769398,21.25979218,29.123199,22.543418,10.22345249,13.51360249,50.34027729,42.21260183
2010-01-31,59.13125226,21.45579696,32.20364966,26.68497769,32.20364966,23.43404061,49.48679439,99.8626487,17.88533581,18.79573399,31.5448904,12.49475869,11.77063114,24.68277241,15.34115169,47.57150133,43.77289795,50.83477384,31.1312243,25.18651056,32.3256612,8.544153984,24.68277241,99.8626487,26.29463349,42.0435516,49.12885934,18.6008063,19.15999312,26.68497769,21.45579696,9.828887822,13.86277199,49.12885934,38.2420654
2010-02-28,60.27100451,20.85068416,32.97964122,28.21112362,32.97964122,22.5756265,51.92979028,104.2228799,19.2988359,18.91147127,31.26540672,12.55760499,12.70865058,26.29652192,15.02354824,49.84554995,44.29722238,51.61922346,32.15313414,26.44385616,34.84098614,9.253539463,26.29652192,104.2228799,27.22183214,45.91471322,49.61638079,19.20741996,18.84087699,28.21112362,20.85068416,9.561070589,13.16417764,49.61638079,43.97034492
2010-03-31,64.06943735,21.93098553,39.28457262,31.52529852,39.28457262,25.69690917,59.69952616,105.1162657,20.22639369,20.84758812,32.57453135,14.23090976,13.34408311,30.20077535,16.4195187,53.16113911,45.80761412,53.19162442,33.41471866,28.57950073,37.10726902,9.907750515,30.20077535,105.1162657,27.20377454,50.582642,51.34901631,22.02379634,20.20200499,31.52529852,21.93098553,10.26135827,12.8641394,51.34901631,45.53296327
2010-04-30,67.19181826,21.31293048,42.38853886,33.26817523,42.38853886,27.34012412,59.55153119,105.7309807,19.77734111,19.76226425,33.05722535,14.74697572,15.51464104,33.55370398,16.68418224,52.40582667,44.19281333,53.81899652,36.08939457,31.31007486,35.38649008,10.26244325,33.55370398,105.7309807,27.67327214,55.14080069,50.64021087,21.73956504,19.11697869,33.26817523,21.31293048,10.26135827,12.5415983,50.64021087,50.13721933
2010-05-31,62.53098268,20.49550284,38.41158212,30.17976157,38.41158212,23.72663849,53.08057971,103.2041157,17.50924504,18.12256631,31.56207955,12.78436124,15.52991888,33.0126603,16.26170002,50.53361606,41.89537441,48.34155862,34.09649879,28.37176322,32.89331323,9.245657402,33.0126603,103.2041157,22.49326657,49.2048032,46.33486523,21.56359097,18.20412642,30.17976157,20.49550284,9.865379346,11.54364807,46.33486523,48.11671085
2010-06-30,58.74627104,20.15535968,36.47160323,28.4459153,36.47160323,21.17120757,51.89788683,101.7375396,16.49844163,19.72322382,31.94002415,11.34612828,14.6132488,32.32511074,16.26170002,49.34521616,39.83209351,45.63104119,34.54599781,26.55751441,30.42506815,7.945117358,32.32511074,101.7375396,22.23961717,48.64602581,46.93888749,21.82755207,18.53487,28.4459153,20.15535968,9.532187385,10.80843214,46.93888749,55.2955596
2010-07-31,59.34020612,22.16204852,39.76956735,30.4235837,39.76956735,22.9327182,56.35572922,105.7912219,17.55056037,19.70740728,34.17804904,12.68374396,16.27384809,33.06021046,17.49610375,52.55123841,42.41740933,47.71789974,34.96257967,29.13606378,33.52144454,10.06539173,33.06021046,105.7912219,27.0680147,56.87380522,46.16796435,24.00692316,20.91411673,30.4235837,22.16204852,10.30722086,11.36931852,46.16796435,50.06514062
2010-08-31,55.64714825,22.47270326,35.97690861,29.38508203,35.97690861,19.51072245,50.86468662,101.9558681,14.65723384,20.62476653,35.67028999,11.39333825,15.86526735,31.24173824,16.07043134,51.96022926,41.79368734,47.60649983,35.48520056,28.50337674,30.25917883,8.894905693,31.24173824,101.9558681,25.63590609,53.13114191,45.74241676,24.15208314,21.25236982,29.38508203,22.47270326,10.85711415,12.19109065,45.74241676,54.91939933
2010-09-30,59.91534443,23.71178951,37.9265874,29.89078719,37.9265874,20.80729487,55.36620722,111.0725261,16.07070222,21.68997892,36.18812083,12.8805685,16.28155716,36.46582981,17.44608978,54.18782011,44.61105198,49.76494036,35.20562456,30.85650795,31.67393692,9.647642506,36.46582981,111.0725261,30.0524429,64.15528308,49.70536903,24.67325245,23.45461336,29.89078719,23.71178951,11.53981301,13.15656986,49.70536903,56.3924973
2010-10-31,60.16786121,24.84632489,40.44855996,32.62249811,40.44855996,21.59020921,58.77771082,118.905731,16.05924225,21.47395921,37.31384006,12.69825892,17.48054853,38.68012495,18.74795811,53.25804716,45.15285287,53.55026516,35.84182461,32.97510781,31.35628671,11.13735201,38.68012495,118.905731,28.95285246,64.44750645,51.1333154,24.69382493,23.71704039,32.62249811,24.84632489,12.15644424,13.34430193,51.1333154,54.64173516
2010-11-30,67.46789168,25.77359401,40.7395568,32.9701704,40.7395568,22.5855603,53.38462541,117.6535854,16.01722234,20.19384242,36.73960583,12.54765535,17.34057972,39.9871117,17.77209184,52.71160165,45.08616969,56.37180945,34.14784616,32.18789791,31.16463255,12.56400503,39.9871117,117.6535854,34.387192,69.36716343,49.8044422,22.87098765,23.3738443,32.9701704,25.77359401,11.61262684,12.6192843,49.8044422,52.81914689
2010-12-31,75.38019433,26.83440364,45.88050087,34.24200374,45.88050087,25.72313538,54.63196886,122.0616442,16.1130523,21.18593293,37.6510701,14.60995956,18.28925718,41.45345573,19.66240098,53.67220872,45.20235778,59.25685318,35.16663728,33.3894108,35.34769286,13.2339802,41.45345573,122.0616442,37.18957209,76.79584547,50.04719334,25.5518869,26.12671506,34.24200374,26.83440364,11.67949417,13.55605326,50.04719334,55.28388292
2011-01-31,74.28906409,25.64303283,46.75349137,35.48351601,46.75349137,26.91010162,58.1647134,134.7368927,17.48706317,20.4009465,37.90931831,16.08773021,18.40970604,43.60734932,24.26604712,52.83422229,46.99603562,65.38351907,35.89604238,34.07711883,37.48995566,12.57188709,43.60734932,134.7368927,40.98777233,79.90635308,48.36411877,25.76024695,26.35986352,35.48351601,25.64303283,11.99897143,14.10572761,48.36411877,49.56020564
2011-02-28,78.35390842,26.07959679,45.39550614,39.92922537,45.39550614,26.81821306,60.63128459,135.1641222,16.69863353,20.91137527,38.4241306,16.82446911,19.06831562,45.39240792,26.47112632,52.10303806,43.56793172,69.68152214,36.53233193,36.15515171,38.9498449,11.86250161,45.39240792,135.1641222,42.83677628,84.78260924,50.16557319,26.73623904,27.32190233,39.92922537,26.07959679,11.93006187,15.05252509,50.16557319,49.74019549
2011-03-31,80.65624876,27.2632545,42.87353358,39.33585554,42.87353358,26.41949564,62.24789432,136.1577305,15.71079908,21.6806654,38.9930353,16.12478995,19.10751858,44.78807113,28.45112388,53.31993457,43.92893321,68.54093836,38.44140752,34.74090599,38.45765367,11.75215276,44.78807113,136.1577305,45.48327503,91.7180952,48.37744484,26.69402393,28.5207507,39.33585554,27.2632545,13.20882007,15.88964577,48.37744484,49.26059436
2011-04-30,88.22090794,27.72353254,44.52251564,39.34498431,44.52251564,24.25328029,67.17350208,142.4283171,15.48071659,23.05057502,40.06934148,16.44648152,20.46113743,44.99658499,28.84071908,57.02857153,46.40178191,71.67754376,39.67410788,37.60135777,38.27092934,12.19354817,44.99658499,142.4283171,46.06732992,95.44857369,53.66018017,27.87604713,28.31842536,39.34498431,27.72353254,13.99111921,16.40600058,53.66018017,52.89782769
2011-05-31,83.24984619,27.45640689,39.92496288,38.00305561,39.92496288,23.73529695,66.04896762,141.676997,14.33413887,23.59197643,41.25077088,15.79505609,20.59549021,44.70100293,29.05381599,58.87461181,46.91266636,68.39723754,40.5299317,37.38180983,36.26638143,11.76003482,44.70100293,141.676997,45.84830934,87.50072868,55.42012933,27.03015015,27.68129827,38.00305561,27.45640689,14.69217462,16.94437979,55.42012933,51.05664755
2011-06-30,80.66933776,27.85325774,40.40037556,35.63870504,40.40037556,23.47594051,62.57849771,143.8743197,14.00667804,24.03072185,41.39070942,15.2911395,19.40212144,43.13827345,28.25466174,58.73059231,45.14558295,66.68464347,39.7443678,35.49294274,34.33731859,10.86936194,43.13827345,143.8743197,46.62539933,88.04657443,54.78595636,26.13959433,27.90616666,35.63870504,27.85325774,14.70737604,16.27292418,54.78595636,48.89628147
2011-07-31,76.12567841,28.15128635,37.20835965,35.25529684,37.20835965,23.37554447,59.64975968,152.5126496,13.53337546,23.78178481,40.89315017,14.52090713,20.95494456,50.18212237,27.04580166,53.40206065,44.78027244,65.38176091,39.60134528,36.25979049,34.13032668,9.623996324,50.18212237,152.5126496,50.03545304,82.0518258,53.36112616,26.16809212,26.79552758,35.25529684,28.15128635,14.8821924,15.20570473,53.36112616,50.38210511
2011-08-31,67.25546288,29.16127222,30.1335307,31.09257924,30.1335307,21.93212156,57.00808395,144.8267785,10.01631399,24.68625604,44.17824642,13.22367366,21.27352981,49.45601863,23.63702033,54.1567275,45.52876826,61.07272938,40.17343534,33.69263215,31.69184352,8.764851689,49.45601863,144.8267785,40.6481584,75.58170005,54.6735171,26.95293204,27.45991088,31.09257924,29.16127222,15.36965303,15.1595228,54.6735171,56.73309516
2011-09-30,55.74050156,28.15522916,24.85894972,27.53236025,24.85894972,20.26830544,51.59376547,147.3204511,8.684644133,26.03881394,44.81486587,12.45504468,17.63369337,49.0049347,18.94825033,52.03013243,44.42457365,59.9258624,39.40663609,28.85023494,25.41422595,7.621952862,49.0049347,147.3204511,27.95992325,61.3291509,52.92030858,25.34790229,27.94206333,27.53236025,28.15522916,15.07009458,14.12119932,52.92030858,57.2972962
2011-10-31,72.45485615,28.47195465,30.65759211,31.84113811,30.65759211,21.77246244,56.09574997,155.5428312,10.29391449,26.47964345,45.48292332,13.67436246,20.03279361,52.01987168,22.85555866,52.91271141,48.55032404,64.43082191,41.89065293,33.44765421,29.57161007,9.206247097,52.01987168,155.5428312,34.22617079,78.88377714,53.50194174,28.81100702,28.4712265,31.84113811,28.47195465,16.00717487,15.3831617,53.50194174,60.82888491
2011-11-30,77.10119726,28.2166509,26.6775669,32.72662848,26.6775669,21.83339412,58.93750423,159.0162846,10.81228523,27.42684184,47.18119863,13.0196952,18.88370035,49.11802697,24.68327642,54.22817437,50.41632732,66.76086536,42.32475296,30.72339597,26.34731772,8.354984523,49.11802697,159.0162846,33.7955953,81.73982751,54.27642421,28.28316104,29.04865808,32.72662848,28.2166509,15.44198398,16.18977962,54.27642421,62.69480162
2011-12-31,73.39637945,29.36663786,25.54173162,34.81705373,25.54173162,23.26869072,62.93588492,155.5314597,10.00883577,29.53917807,49.25361412,14.79440113,20.1693991,52.04814475,25.83975325,56.21936515,51.47155887,70.34623257,44.27099409,31.10371788,28.28699755,8.481097497,52.04814475,155.5314597,31.69255418,75.66028169,54.99764988,30.31749966,30.88874005,34.81705373,29.36663786,15.58942001,17.45624469,54.99764988,54.90599633
2012-01-31,78.15108621,28.34256188,29.82295688,36.1168904,29.82295688,24.66177271,63.64804285,162.9071086,10.87139848,27.29206131,46.81594533,15.45523423,21.09727402,58.66404226,27.71130354,55.64319079,52.84964612,69.49968754,43.26280248,34.16282889,31.95946631,9.829607725,58.66404226,162.9071086,33.77722813,91.52843286,55.27439926,30.75656555,29.37298993,36.1168904,28.34256188,14.33233388,17.26264494,55.27439926,56.25096907
2012-02-29,81.75432362,29.3204705,32.35714687,38.98581563,32.35714687,26.5239608,64.68369745,167.0471931,9.833991979,27.23280435,46.61504408,15.87462455,20.2864641,69.71110034,30.07258531,53.76638757,50.88587179,72.18580833,43.89698752,35.760148,33.62170129,9.797950373,69.71110034,167.0471931,33.60274,95.79785848,55.06095208,29.25579176,29.7239683,38.98581563,29.3204705,15.28822204,17.21673768,55.06095208,54.37075207
2012-03-31,74.99810331,31.2877443,35.49380907,40.64774966,35.49380907,29.02661685,64.18314315,177.1686923,9.305167894,28.57031853,46.87178787,16.72460445,21.65673286,77.05053132,28.12926982,56.67937425,53.06239713,72.37774747,45.22294511,37.17250253,39.3966826,9.873136583,77.05053132,177.1686923,30.5585424,89.34758677,55.80547632,29.22616564,29.81756254,40.64774966,31.2877443,15.46863718,18.4555278,55.80547632,47.20863151
2012-04-30,71.84003973,32.26429732,32.09009359,40.02568497,32.09009359,28.4102051,66.28029305,175.8355754,9.668315445,28.53220852,47.69818194,16.31628077,21.52545858,75.04956931,26.03510336,56.38038735,51.0768924,72.05228544,46.33235772,37.57364464,37.06945403,8.966944889,75.04956931,175.8355754,31.5068792,86.57148164,55.07787308,30.70006502,31.91260125,40.02568497,32.26429732,15.85299986,18.66335114,55.07787308,43.8753909
2012-05-31,62.42885277,31.59212446,25.75186257,42.43966736,25.75186257,27.42823034,60.4321082,164.4860826,8.85611447,28.50655775,48.92472406,15.9079571,21.17392242,74.2463572,22.25175466,58.41741484,57.45237664,66.06965259,46.70216192,36.97478496,28.59126107,8.394586705,74.2463572,164.4860826,27.67670336,73.80941151,53.32952963,30.61922903,32.90838821,42.43966736,31.59212446,16.02871848,17.99857419,53.32952963,43.4242064
2012-06-30,67.97921825,33.28054608,26.62612422,45.03005616,26.62612422,28.61778541,64.50374428,166.7713221,7.900991527,30.7381749,50.40802832,17.5174215,21.12487086,75.05213959,22.84132343,60.83676541,60.85657398,71.90105776,49.23451627,40.14815158,30.81646329,7.62349304,75.05213959,166.7713221,26.21880113,71.52655936,57.71172548,33.10085607,35.12124813,45.03005616,33.28054608,16.37734113,18.92854167,57.71172548,44.97819539
2012-07-31,68.97786364,34.39145828,26.3541317,45.62426721,26.3541317,28.93442957,64.16516473,167.1124027,7.166289679,30.73537053,52.28039599,17.44177045,21.93822911,78.49117256,23.64528085,62.61899162,64.96779693,72.97659071,50.92739362,40.38446611,31.3089431,7.345263367,78.49117256,167.1124027,30.59629734,71.38390178,59.12974597,35.39504903,36.07602168,45.62426721,34.39145828,16.68634757,19.78444095,59.12974597,41.23233043
