Date,BEN,ITW,CNP,K,MRO,SONC,AAP,PLD,AMAT,TSN,HTLF,ISRG,C,IEX,IFF,TMO,BIO,NOC,IVZ,FITB,RJF,JNJ,A,FMC,CL,SYK,NEE,VZ,REGN,WAT,MCHP,BWA,PKI,ZBH,LNC
2004-12-31,19.391939163208008,32.303653717041016,5.939431667327881,26.250953674316406,16.313705444335938,21.745603561401367,37.8056869506836,31.18425178527832,13.119174003601074,10.78690242767334,17.368457794189453,13.11111068725586,342.8635559082031,27.14436912536621,24.02349090576172,35.4582633972168,62.34999847412109,42.52556228637695,10.973759651184082,24.41839599609375,15.375161170959473,36.52737808227539,22.98209953308105,11.064953804016112,19.329517364501957,36.60831451416016,6.106299877166748,13.71921157836914,16.6299991607666,43.150001525878906,10.953828811645508,12.644554138183594,20.630393981933597,59.9135627746582,38.72218322753906
2005-01-31,18.509172439575195,33.306549072265625,6.043119430541992,28.240869522094727,16.156301498413086,20.278568267822266,34.609825134277344,28.652359008789062,12.705419540405272,12.599823951721191,18.57990455627441,12.365555763244627,361.6011657714844,25.23273277282715,24.912471771240234,35.12364959716797,66.41999816894531,40.46223449707031,11.375244140625,23.57466697692871,15.245129585266112,37.374732971191406,21.354076385498047,11.527331352233888,20.54179573059082,36.24504089355469,6.05914306640625,12.720840454101562,12.9399995803833,41.650001525878906,10.40896987915039,13.8893404006958,18.393198013305664,53.66520690917969,40.11723327636719
2005-02-28,17.88785171508789,32.08932113647461,6.300163745880127,29.03832244873047,17.932308197021484,19.303638458251957,26.28145217895508,29.301576614379883,12.232063293457031,11.694778442382812,19.68805885314941,12.777777671813965,353.8998107910156,24.632568359375,24.80069923400879,34.645660400390625,64.94000244140625,40.07437896728516,10.758478164672852,23.177196502685547,15.788090705871582,37.18855285644531,19.315980911254883,11.528388023376465,20.392013549804688,34.76717758178711,6.352872371673584,13.650140762329102,12.81999969482422,44.400001525878906,10.181370735168455,13.745762825012209,18.428464889526367,50.27068710327149,40.30290603637695
2005-03-31,18.843955993652344,30.89357566833496,6.925143241882324,28.882429122924805,19.51242446899414,18.272994995117188,27.527320861816406,30.665119171142575,11.841358184814451,11.136009216308594,19.82842254638672,10.577777862548828,354.3398742675781,22.750226974487305,26.03933334350586,35.38178634643555,65.88999938964844,41.40686798095703,11.415973663330078,23.92363548278809,15.156978607177734,38.82081985473633,17.406415939331055,11.044981956481934,20.299205780029297,37.57430648803711,6.62307596206665,13.954411506652832,13.65999984741211,40.68000030517578,9.7747220993042,12.702823638916016,15.952651977539062,56.049346923828125,40.75053787231445
2005-04-30,20.27811813354492,29.657302856445312,7.362614154815674,30.574922561645508,18.05620384216309,20.36213111877441,27.39091110229492,32.653709411621094,12.739265441894531,11.623462677001951,19.96539688110352,10.48888874053955,365.6454772949219,21.985774993896484,27.98876571655273,37.47542953491211,73.41000366210938,41.98564910888672,12.149106979370115,24.67633056640625,14.4580717086792,40.36323928833008,19.68320846557617,10.942927360534668,20.483997344970703,39.654884338378906,6.882856369018555,14.515559196472168,15.880000114440918,42.650001525878906,10.442678451538086,12.006284713745115,16.306562423706055,60.2680892944336,43.64076232910156
2005-05-31,23.50899887084961,32.53043365478516,7.887423992156982,30.339733123779297,18.683305740356445,21.12350845336914,31.905879974365234,34.443511962890625,13.108627319335938,11.402514457702637,21.247997283935547,11.020000457763672,371.64697265625,24.636131286621094,30.037208557128903,40.98396682739258,73.41999816894531,41.72170639038086,13.470637321472168,25.252817153930664,16.66328239440918,42.07363128662109,21.78862571716309,12.308147430419922,22.007349014282227,43.17205810546875,7.897086143493652,15.431760787963867,20.049999237060547,49.79999923706055,10.06666660308838,12.207066535949709,18.965961456298828,63.8221549987793,45.78940963745117
2005-06-30,22.019569396972656,32.03497314453125,8.40856647491455,30.196531295776367,20.50074005126953,21.792030334472656,32.43429946899414,36.13001251220703,13.61359691619873,12.571260452270508,21.526687622070312,11.29111099243164,371.0534973144531,25.187686920166016,33.311031341552734,41.901737213134766,78.94999694824219,42.2511100769043,12.67928695678711,24.98665809631348,16.480220794677734,41.37593078613281,20.682397842407227,12.726500511169434,22.37890243530273,42.81705093383789,8.312346458435059,15.127144813537598,21.51000022888184,50.040000915527344,10.503150939941406,12.270761489868164,19.241214752197266,64.66413879394531,45.99191665649414
2005-07-31,24.60481834411621,34.76512145996094,8.876567840576172,29.88716506958008,19.62319564819336,20.622114181518555,34.63362503051758,36.162391662597656,13.401944160461426,14.042790412902832,21.25899887084961,10.934444427490234,412.5061645507813,27.350696563720703,34.42790603637695,45.74488830566406,86.04000091552734,44.78253555297852,14.285443305969238,25.53243827819824,16.749113082885742,41.93461608886719,20.786338806152344,14.01109790802002,23.610916137695312,51.3442268371582,8.834793090820312,16.859766006469727,19.88999938964844,56.68999862670898,10.709580421447754,14.587260246276855,21.26031875610352,74.643798828125,48.855594635009766
2005-08-31,24.22885513305664,35.20829772949219,9.256211280822754,30.40867042541504,19.79248046875,20.1207218170166,34.35982894897461,34.94410705566406,14.076229095458984,14.469559669494627,19.33037376403809,12.344444274902344,380.6178894042969,27.408662796020508,33.23485565185547,43.268836975097656,70.91000366210938,45.35698318481445,13.992345809936523,25.775606155395508,15.7941255569458,39.73520660400391,20.623943328857425,13.248003005981444,23.303245544433597,51.41054534912109,9.28110408782959,16.369552612304688,19.84000015258789,54.2400016784668,11.0510892868042,15.67268180847168,21.14452743530273,74.68812561035156,49.64875793457031
2005-09-30,27.158546447753903,35.125038146972656,9.775357246398926,32.28175735473633,22.155271530151367,20.835670471191406,37.65778350830078,36.50497817993164,14.568937301635742,16.618188858032227,19.10655403137207,14.40666675567627,405.1763916015625,27.750049591064453,34.72106170654297,49.769676208496094,70.7699966430664,46.72759628295898,14.025071144104004,26.251293182373047,16.152610778808594,40.54972839355469,22.32582664489746,13.878252983093262,23.543832778930664,53.831031799316406,10.108710289001465,16.89087677001953,27.200000762939453,59.43000030517578,12.522500038146973,16.616628646850586,21.614782333374023,80.19205474853516,52.07405090332031
